Time series;Closing price;MA;Trend;Trading signal
667;600.14;605.1793333333334;down;0.19868995633187891
668;597.41;603.5393333333334;down;0.0
669;604.28;603.5713333333333;no;0.33139534883716704
670;604.57;603.4093333333334;no;0.34400000000000547
671;603.71;603.1413333333335;no;0.0
672;604.96;602.9460000000001;no;0.0
673;608.26;603.1493333333334;no;0.0
674;612.0;603.5560000000003;no;0.5
675;608.59;603.8593333333336;no;0.1817010309278458
676;611.06;604.0633333333335;up;1.0
677;607.18;604.0166666666669;no;0.0
678;610.98;604.2853333333335;no;0.0822622107969137
679;610.34;605.3306666666667;no;0.0
680;614.23;606.6826666666667;no;0.3563218390804605
681;614.48;607.4793333333333;up;0.7471590909090935
682;613.61;608.3773333333335;up;0.5
683;615.37;609.5746666666669;up;0.5
684;638.91;611.8833333333333;up;1.0
685;635.06;613.9159999999999;up;0.5
686;635.61;616.0426666666667;up;0.5
687;638.38;618.2706666666667;up;1.0
688;636.01;620.1206666666667;up;0.566666666666654
689;638.09;621.8600000000001;up;1.0
690;635.69;623.6666666666667;up;1.0
691;635.58;625.3013333333333;up;1.0
692;627.98;626.6880000000001;up;0.6023622047244074
693;627.72;627.8040000000002;no;0.0
694;628.99;629.0473333333333;no;0.0
695;655.0;631.7653333333334;no;0.5
696;649.69;634.1126666666668;no;0.5
697;648.14;636.4146666666667;no;0.0
698;648.33;638.612;no;0.0
699;673.14;640.894;up;0.5
700;682.67;644.068;up;0.5
701;685.29;647.38;up;0.5
702;712.06;652.2919999999999;up;1.0
703;696.36;656.3153333333335;up;0.5
704;697.67;660.2873333333333;up;0.5
705;726.6;666.3480000000002;up;0.9385103926096999
706;732.99;672.8420000000001;up;1.0
707;681.03;676.3786666666667;up;0.5
708;702.98;681.3960000000002;up;0.5
709;703.63;686.3720000000002;up;0.5
710;710.22;690.0533333333334;up;1.0
711;706.5;693.8406666666667;up;0.5
712;710.19;697.9773333333335;up;0.5
713;720.44;702.7846666666667;up;1.0
714;714.5;705.5420000000001;up;0.948517940717627
715;715.82;707.7520000000003;up;1.0
716;703.0;708.9326666666667;no;0.23354231974921374
717;701.51;708.2293333333334;no;0.0
718;704.7;708.7853333333335;no;0.0
719;710.82;709.6620000000001;no;0.0
720;737.99;710.4213333333335;no;0.05506117908787587
721;737.0;710.6886666666667;no;0.0
722;745.99;715.0193333333334;no;0.4203736654804262
723;749.57;718.1253333333334;up;1.0
724;727.09;719.6893333333335;up;0.5
725;736.97;721.4726666666667;up;0.5
726;746.61;724.1466666666669;up;1.0
727;740.17;726.1453333333334;up;1.0
728;735.7;727.1626666666667;up;0.9071229050279377
729;737.03;728.6646666666669;up;1.0
730;729.87;729.6013333333336;up;0.8858024691358014
731;726.12;731.142666666667;no;0.0
732;730.98;733.1073333333336;no;0.0
733;730.99;734.8600000000004;no;0.0
734;742.06;736.9426666666669;no;0.0
735;751.6;737.8500000000003;no;0.0
736;769.99;740.0493333333336;no;0.5
737;762.79;741.1693333333334;no;0.5
738;761.99;741.9973333333335;up;1.0
739;750.0;743.5246666666667;up;0.5
740;758.91;744.9873333333336;up;0.5
741;766.85;746.3366666666667;up;0.5
742;767.96;748.1893333333335;up;0.5
743;769.49;750.4420000000001;up;0.6562499999999958
744;772.35;752.7966666666667;up;0.7135523613963046
745;768.19;755.3513333333334;up;0.5
746;777.93;758.8053333333335;up;0.8388429752065986
747;778.71;761.9873333333335;up;1.0
748;776.29;765.0073333333335;up;0.6348920863309339
749;774.79;767.1893333333335;up;0.5
750;780.35;769.1060000000001;up;0.5
751;788.4;770.3333333333335;up;0.5
752;788.68;772.0593333333335;up;0.5
753;790.65;773.9700000000001;up;0.5
754;801.02;777.3713333333336;up;0.5
755;828.1;781.9840000000003;up;0.5
756;858.94;788.1233333333336;up;0.5
757;916.0;797.9926666666669;up;1.0
758;892.63;806.2020000000001;up;0.5646029609690463
759;891.67;814.1566666666669;up;0.5
760;899.1;822.8840000000001;up;0.5
761;929.92;833.0166666666668;up;0.5
762;975.97;846.1673333333334;up;1.0
763;968.99;859.0140000000004;up;1.0
764;959.03;871.2966666666671;up;0.5
765;964.32;883.5613333333336;up;0.5
766;998.8;897.5880000000003;up;0.5
767;1014.1;912.6160000000003;up;0.5
768;1036.99;929.0386666666667;up;0.6671464135677612
769;1122.56;950.4746666666667;up;1.0
770;994.02;961.5360000000003;up;1.0
771;891.56;963.7106666666667;no;0.0
772;897.14;962.4533333333335;no;0.0
773;906.17;963.356;no;0.3877038895859428
774;899.99;963.9106666666668;no;0.4665547629039026
775;907.96;964.5013333333336;no;0.5
776;788.81;955.0940000000003;no;0.0
777;816.0;944.4293333333336;no;0.0
778;826.9;934.9566666666667;no;0.5
779;819.66;925.6653333333336;down;0.0
780;822.47;916.2086666666668;down;0.0
781;829.62;904.9300000000003;down;0.0
782;906.08;897.7286666666668;no;0.5
783;876.74;887.0453333333335;no;0.0
784;900.46;872.2386666666669;no;0.09497645211930981
785;895.62;865.6786666666669;no;0.0
786;921.1;867.6480000000003;no;0.4275000000000091
787;919.39;869.1313333333336;no;0.46477632969355404
788;921.39;870.1460000000003;no;0.5
789;893.0;869.6800000000003;no;0.0010688328345437057
790;892.95;868.6793333333337;no;0.0
791;916.34;877.1813333333338;no;0.0
792;917.84;883.9706666666672;no;0.5
793;917.75;890.0273333333338;no;0.29135338345864453
794;913.1;896.2566666666672;up;0.5
795;921.08;902.8306666666672;up;0.5
796;965.01;911.8566666666671;up;0.5
797;983.36;917.0086666666672;up;0.5
798;1008.18;925.771333333334;up;0.5
799;1012.64;933.2500000000003;up;0.5
800;1034.44;942.5046666666672;up;1.0
801;1014.57;948.7360000000003;up;0.5
802;1023.7;955.6900000000003;up;0.5
803;1054.12;964.5386666666672;up;0.9808743169398899
804;1056.99;975.4713333333341;up;1.0
805;981.96;981.405333333334;up;0.5
806;997.57;986.8206666666672;up;0.5
807;1011.98;993.0966666666671;up;1.0
808;1001.63;998.6886666666671;up;0.561278863232682
809;1000.25;1004.4986666666672;no;0.0
810;1011.51;1010.5273333333338;no;0.0
811;1011.53;1013.6286666666672;no;0.0
812;1032.7;1016.9180000000003;no;0.0
813;1055.46;1020.0700000000003;no;0.39782608695651883
814;1056.4;1022.9873333333337;no;0.07142857142857345
815;1051.8;1024.1446666666673;no;0.0
816;1084.0;1028.7733333333338;up;0.5
817;1124.62;1035.5013333333336;up;0.5
818;1130.01;1040.560666666667;up;0.5
819;1188.11;1049.3020000000004;up;1.0
820;1180.14;1062.5140000000004;up;1.0
821;1152.2;1072.8226666666671;up;0.5
822;1179.05;1083.960666666667;up;0.5
823;1194.64;1096.8280000000002;up;0.5487492893689605
824;1191.21;1109.558666666667;up;0.5
825;1226.39;1123.8840000000002;up;0.5
826;1257.6;1140.288666666667;up;0.5
827;1285.33;1157.130666666667;up;1.0
828;1260.0;1170.7666666666667;up;0.5
829;1273.0;1185.2066666666667;up;0.9395906690140845
830;1278.49;1200.3193333333334;up;1.0
831;1233.05;1210.2560000000005;up;1.0
832;1150.05;1211.9513333333334;no;0.22375541125541054
833;1190.89;1216.0100000000004;no;0.5
834;1116.97;1211.2673333333335;no;0.0
835;1176.55;1211.0280000000005;no;0.0
836;1226.62;1215.9893333333334;no;0.0
837;1242.46;1220.216666666667;no;0.0
838;1245.86;1223.6313333333335;no;0.4323494687131049
839;1257.32;1228.038666666667;no;0.5
840;1172.62;1224.4540000000004;no;0.5
841;1071.02;1212.0153333333335;no;0.5
842;969.4;1190.953333333334;no;0.0
843;1017.97;1174.8180000000007;no;0.0
844;1035.96;1159.015333333334;down;0.0
845;1114.39;1148.0753333333341;down;0.5
846;1037.56;1135.0426666666674;down;0.5
847;1029.65;1127.0160000000008;down;0.5
848;929.06;1109.5606666666677;down;0.0
849;956.02;1098.8306666666676;down;0.0
850;960.0;1084.3940000000011;down;0.0
851;1039.92;1071.9473333333344;down;0.24657534246575652
852;1043.99;1058.7160000000013;down;0.5
853;1035.96;1044.722666666668;down;0.030865883638350137
854;1033.7;1029.814666666668;no;0.0
855;1070.31;1022.9940000000014;no;0.0
856;1083.94;1023.8553333333348;no;0.044412822049131696
857;1078.01;1031.0960000000011;no;0.0
858;1144.77;1039.5493333333343;no;0.5
859;1143.0;1046.6853333333347;up;0.5748178425448736
860;1134.58;1048.031333333335;up;0.5
861;1190.85;1058.2506666666682;up;1.0
862;1190.66;1068.9846666666683;up;0.6495263870094743
863;1184.03;1085.9826666666684;up;0.5
864;1206.2;1102.6613333333348;up;0.5
865;1209.25;1119.2780000000016;up;0.5
866;1218.99;1131.2160000000015;up;1.0
867;1212.17;1142.4280000000015;up;1.0
868;1172.91;1151.5580000000016;up;0.9131832797427747
869;1170.34;1160.667333333335;up;0.860412926391378
870;1173.45;1167.5433333333349;up;0.8914265635980354
871;1162.31;1172.7680000000016;no;0.0
872;1176.54;1179.3366666666686;no;0.0
873;1202.58;1183.1906666666684;no;0.0
874;1203.98;1187.2560000000014;no;0.0
875;1234.19;1193.8966666666686;no;0.047550432276658165
876;1243.61;1197.4140000000016;no;0.5
877;1233.2;1200.250000000002;up;0.5
878;1241.99;1204.114000000002;up;0.5
879;1253.58;1207.2726666666686;up;0.5
880;1269.0;1211.256000000002;up;0.5
881;1287.99;1215.856000000002;up;0.5
882;1331.53;1223.8133333333349;up;0.6804347826086834
883;1330.7;1234.3326666666685;up;0.5
884;1333.0;1245.1766666666686;up;0.5
885;1350.21;1256.9606666666687;up;0.5
886;1390.86;1272.1973333333349;up;0.5
887;1447.75;1290.2780000000016;up;0.5
888;1503.22;1310.3206666666686;up;0.5
889;1537.23;1332.537333333335;up;0.7589285714285712
890;1514.9;1351.2513333333352;up;0.5
891;1558.02;1372.212000000002;up;0.5209881712551031
892;1554.01;1393.5993333333352;up;0.5
893;1649.54;1420.769333333335;up;0.5
894;1720.28;1451.8826666666685;up;0.5
895;1772.58;1485.4546666666683;up;0.7960055498758577
896;1828.45;1521.4853333333353;up;1.0
897;1691.51;1545.4840000000015;up;0.5
898;1776.89;1575.2300000000018;up;0.9547249108507393
899;1784.0;1605.2966666666684;up;1.0
900;1705.48;1628.9813333333352;up;0.5329597493371898
901;1700.01;1649.591333333335;up;0.5
902;1782.99;1671.9406666666684;up;0.5
903;1878.99;1696.9920000000018;up;0.5
904;1958.0;1725.0433333333349;up;0.5
905;2013.99;1758.3160000000018;up;0.5
906;2017.55;1788.951333333335;up;0.5
907;2099.97;1825.3486666666688;up;0.5
908;2264.23;1866.3280000000016;up;0.5
909;2420.29;1912.9953333333356;up;1.0
910;2292.53;1947.6586666666683;up;1.0
911;2279.82;1977.7500000000016;up;1.0
912;2042.0;2001.1160000000016;up;0.5
913;2178.81;2027.9106666666687;up;0.5
914;2292.1;2061.784000000002;up;0.9687301587301571
915;2203.51;2094.9860000000017;up;0.5
916;2298.01;2134.8526666666685;up;0.5
917;2413.63;2176.8953333333347;up;0.5
918;2488.94;2217.5586666666686;up;0.5
919;2540.94;2256.421333333335;up;0.5318070708877365
920;2530.27;2290.840000000002;up;0.5
921;2698.0;2336.2033333333347;up;0.5378584795913202
922;2880.74;2388.254666666668;up;1.0
923;2683.03;2416.174666666668;up;0.5
924;2806.0;2441.888666666668;up;0.5
925;2822.32;2477.208000000001;up;0.5
926;2899.99;2518.5526666666683;up;0.9055752890374703
927;2954.22;2579.3673333333345;up;1.0
928;2667.06;2611.917333333334;up;0.9289384238400126
929;2703.02;2639.312000000001;up;1.0
930;2450.0;2655.7446666666674;no;0.20988790363058518
931;2424.91;2664.2046666666674;no;0.0
932;2484.68;2668.9413333333346;no;0.0
933;2630.0;2678.345333333334;no;0.5
934;2516.98;2676.748000000001;no;0.0
935;2598.0;2681.263333333335;no;0.0
936;2740.0;2684.0633333333344;no;0.5
937;2657.04;2669.150000000001;no;0.0
938;2713.48;2671.1800000000017;no;0.5
939;2685.05;2663.116666666669;no;0.5
940;2557.66;2645.472666666669;no;0.5
941;2502.03;2618.9420000000023;no;0.2810196132980953
942;2421.22;2583.408666666669;no;0.0
943;2565.0;2576.604666666669;no;0.5
944;2559.9;2567.063333333336;down;0.5
945;2541.59;2573.169333333336;no;0.5
946;2465.49;2575.874666666669;no;0.2886037407568503
947;2412.41;2571.0566666666696;no;0.0
948;2504.37;2562.6813333333357;no;0.0
949;2550.47;2564.914000000003;no;0.0
950;2596.12;2564.788666666669;no;0.0
951;2602.9;2555.6486666666697;no;0.5
952;2600.39;2551.872000000003;no;0.5
953;2501.46;2537.7373333333358;no;0.0
954;2550.07;2528.738666666669;no;0.5
955;2502.28;2525.046666666669;no;0.5
956;2323.45;2513.1413333333358;no;0.10649841502072546
957;2305.98;2505.4586666666696;no;0.0
958;2388.0;2493.658666666669;no;0.5
959;2339.99;2478.9980000000023;down;0.5
960;2213.37;2457.116666666669;down;0.5
961;1970.51;2424.118000000003;down;0.08574115510587914
962;1917.63;2391.13266666667;down;0.0
963;2226.0;2372.5746666666696;down;0.0
964;2303.71;2356.124000000003;down;0.03156669181069823
965;2265.21;2334.063333333336;down;0.0
966;2875.03;2352.205333333336;no;0.5
967;2670.0;2356.846000000003;no;0.0
968;2832.71;2378.9293333333358;no;0.5
969;2749.02;2392.192666666669;no;0.47192047550727595
970;2759.98;2409.372666666669;up;1.0
971;2564.82;2425.464000000003;up;0.6409013725767665
972;2524.99;2440.064666666669;up;0.5
973;2666.33;2458.6200000000026;up;0.5
974;2777.01;2487.754666666669;up;1.0
975;2680.56;2518.900666666669;up;0.5
976;2742.37;2570.3580000000024;up;0.5455492348369517
977;2855.81;2632.903333333336;up;1.0
978;2731.0;2666.5700000000024;up;0.6529601602492761
979;2703.51;2693.223333333336;up;0.5
980;2793.37;2728.434000000003;up;0.5
981;2855.0;2727.09866666667;no;0.0
982;3263.62;2766.673333333337;no;0.12399878640776653
983;3222.75;2792.6760000000045;no;0.0
984;3387.55;2835.2446666666706;no;0.3209449726303684
985;3412.41;2878.7400000000043;up;0.9955739577384327
986;3342.99;2930.6180000000045;up;0.5
987;3413.03;2989.8206666666706;up;0.5
988;3645.06;3055.069333333337;up;0.5
989;3855.1;3126.942000000003;up;0.5
990;4053.87;3218.496000000004;up;0.5
991;4306.23;3322.7533333333367;up;0.8373213245507896
992;4155.67;3409.4106666666707;up;0.5
993;4378.84;3519.2666666666705;up;1.0
994;4276.5;3624.132666666671;up;1.0
995;4100.0;3711.2413333333366;up;1.0
996;4099.55;3794.211333333337;up;1.0
997;4058.68;3847.2153333333367;up;0.8649979482970858
998;3987.52;3898.2000000000044;up;0.5
999;4085.0;3944.6966666666704;up;0.5
1000;4108.12;3991.0773333333364;up;0.5
1001;4300.34;4054.900666666669;up;0.5
1002;4355.98;4117.764000000005;up;1.0
1003;4333.38;4163.652000000005;up;0.5
1004;4337.68;4195.824000000003;up;0.5
1005;4379.99;4217.565333333337;up;0.5
1006;4578.82;4235.738000000003;up;0.5174469141934679
1007;4573.2;4263.573333333336;up;0.5
1008;4734.26;4287.268000000003;up;0.708763206960846
1009;4921.7;4330.281333333336;up;1.0
1010;4599.9;4363.608000000003;up;0.9903419789831736
1011;4606.26;4397.3886666666685;up;1.0
1012;4277.0;4411.9433333333345;no;0.0
1013;4396.52;4439.210000000003;no;0.0
1014;4605.8;4473.930000000003;no;0.4848184818481851
1015;4615.0;4507.722000000003;no;0.5
1016;4312.0;4508.499333333337;no;0.5
1017;4308.72;4505.34866666667;no;0.5
1018;4226.22;4498.20466666667;no;0.5
1019;4207.31;4489.513333333336;no;0.5
1020;4172.56;4475.684666666669;down;0.5
1021;3865.34;4428.119333333336;down;0.5
1022;3227.79;4338.425333333335;down;0.0
1023;3700.01;4269.475333333335;down;0.5
1024;3678.93;4186.624000000002;down;0.018171040331957815
1025;3662.99;4124.163333333337;down;0.0
1026;4101.6;4090.5193333333364;no;0.5
1027;3888.8;4064.639333333335;no;0.5
1028;3874.46;4029.835333333335;no;0.5
1029;3617.05;3963.9186666666687;no;0.01458171147973034
1030;3612.18;3897.064000000001;no;0.0
1031;3779.17;3861.5420000000013;down;0.2264756876034364
1032;3664.22;3818.575333333335;down;0.0
1033;3918.0;3798.027333333335;no;0.04814303154918689
1034;3888.03;3776.742000000001;no;0.0
1035;4199.29;3778.5240000000017;no;0.5
1036;4184.84;3799.824000000002;no;0.06206982079742166
1037;4164.82;3862.2926666666685;no;0.0
1038;4326.09;3904.031333333335;up;0.5
1039;4377.22;3950.584000000001;up;0.9057501652346374
1040;4391.48;3999.150000000001;up;1.0
1041;4315.83;4013.432000000001;up;1.0
1042;4219.53;4035.480666666668;up;0.5
1043;4301.09;4063.922666666668;up;0.5
1044;4362.95;4113.649333333334;up;0.5
1045;4423.3;4167.724;up;0.5
1046;4597.98;4222.311333333334;up;0.5
1047;4764.7;4295.676666666667;up;0.6059543454345421
1048;4749.29;4351.096000000001;up;0.5
1049;4822.01;4413.361333333333;up;0.5
1050;5445.0;4496.408666666667;up;0.5
1051;5653.6;4594.326000000001;up;0.5
1052;5801.29;4703.424000000001;up;1.0
1053;5679.7;4793.664666666668;up;0.7775756350650209
1054;5745.72;4884.898000000001;up;1.0
1055;5597.31;4965.286666666668;up;0.5654149519890274
1056;5582.05;5049.701333333333;up;0.5
1057;5698.69;5148.312000000002;up;0.5
1058;5977.29;5260.058666666668;up;0.5932298695456586
1059;6013.46;5370.092666666668;up;1.0
1060;5969.0;5473.139333333335;up;1.0
1061;5871.17;5558.018666666669;up;1.0
1062;5523.4;5608.598666666669;no;0.0
1063;5735.88;5674.371333333335;no;0.0
1064;5890.0;5745.570666666668;no;0.5
1065;5771.89;5767.363333333336;no;0.050654076915511825
1066;5730.69;5772.502666666669;no;0.0
1067;6137.37;5794.908000000002;no;0.027655782572719903
1068;6119.99;5824.26066666667;no;0.0
1069;6434.21;5870.1600000000035;no;0.0
1070;6741.59;5946.445333333338;no;0.0
1071;7030.0;6042.975333333337;up;0.5
1072;7146.82;6139.517333333336;up;0.5
1073;7388.83;6233.6200000000035;up;1.0
1074;7372.72;6324.237333333336;up;1.0
1075;6967.68;6390.8160000000025;up;0.5
1076;7130.28;6474.75666666667;up;0.5
1077;7450.32;6603.2180000000035;up;1.0
1078;7148.0;6697.359333333337;up;1.0
1079;6588.18;6743.904666666669;no;0.5
1080;6355.13;6782.787333333336;no;0.37015882712278564
1081;5870.37;6792.099333333335;no;0.0
1082;6525.17;6817.952666666669;no;0.0
1083;6609.0;6850.553333333335;no;0.0
1084;7294.0;6907.872666666667;no;0.0
1085;7846.96;6981.564000000002;no;0.5
1086;7674.99;7024.563333333336;no;0.0
1087;7771.03;7066.177333333336;no;0.0
1088;8016.58;7108.027333333335;up;0.5
1089;8226.17;7164.924000000003;up;1.0
1090;8095.23;7240.094000000003;up;0.7353449421773214
1091;8214.69;7312.388000000003;up;1.0
1092;7989.0;7348.300000000002;up;0.5
1093;8199.19;7418.379333333335;up;0.5
1094;8717.99;7560.366666666669;up;0.5
1095;9271.06;7754.762000000002;up;0.5
1096;9708.07;8010.608666666669;up;0.5
1097;9868.82;8233.518666666669;up;0.6794454833726299
1098;9824.68;8447.897333333336;up;0.5
1099;9947.67;8624.808666666671;up;0.5
1100;10840.45;8824.374666666672;up;0.5
1101;10872.0;9037.508666666672;up;0.5
1102;11250.0;9269.440000000006;up;0.5
1103;11613.07;9509.20600000001;up;0.5
1104;11677.0;9739.261333333341;up;0.5
1105;13623.5;10107.812666666672;up;0.5
1106;16599.99;10666.832666666673;up;1.0
1107;15800.0;11187.566000000004;up;1.0
1108;14607.49;11614.786000000006;up;0.5
1109;14691.0;12012.986666666673;up;0.5
1110;16470.0;12492.916000000005;up;0.7749931251718718
1111;16650.01;12955.712000000005;up;1.0
1112;16250.0;13381.124000000005;up;0.5
1113;16404.99;13819.81133333334;up;0.5
1114;17471.5;14321.400000000005;up;0.5
1115;19187.78;14877.88866666667;up;1.0
1116;18953.0;15416.622000000005;up;1.0
1117;18940.57;15929.32666666667;up;1.0
1118;17700.0;16335.122000000005;up;1.0
1119;16466.98;16654.454000000005;no;0.5
1120;15600.01;16786.22133333334;no;0.5
1121;14009.79;16613.541333333338;no;0.0
1122;14619.0;16534.808000000005;no;0.5
1123;14157.87;16504.833333333336;no;0.0665323015821624
1124;13911.28;16452.852000000006;down;0.0
1125;15764.44;16405.81466666667;down;0.5
1126;15364.93;16320.142666666667;down;0.5
1127;14470.07;16201.480666666668;down;0.5
1128;14340.0;16063.814666666667;down;0.5
1129;12640.0;15741.714666666667;down;0.0
1130;13880.0;15387.86266666667;down;0.17668126229229558
1131;13443.41;15020.55666666667;down;0.0
1132;14678.94;14736.448000000002;down;0.0
1133;15155.62;14566.822666666667;no;0.003348595831488774
1134;15143.67;14478.602000000004;no;0.0
1135;16928.0;14567.134666666667;no;0.3919368205528208
1136;17149.67;14776.46;no;0.5
1137;16124.02;14876.794666666665;no;0.5
1138;14999.99;14932.935999999998;up;1.0
1139;14403.51;14965.751333333332;no;0.3522315164106209
1140;14890.02;14907.456666666665;no;0.5
1141;13243.83;14766.049999999996;no;0.0
1142;13781.41;14720.13933333333;no;0.1213372378544534
1143;14197.78;14710.657999999998;down;0.5
1144;13647.99;14777.85733333333;no;0.5
1145;13607.04;14759.659999999998;no;0.5
1146;11386.34;14622.521999999995;no;0.5
1147;11191.35;14390.015999999998;no;0.0
1148;11247.57;14129.479333333333;down;0.0
1149;11552.0;13890.034666666665;down;0.0
1150;12775.99;13613.233999999995;down;0.5
1151;11558.87;13240.513999999996;down;0.5
1152;10808.99;12886.178666666665;down;0.0
1153;10851.82;12609.633999999998;down;0.0
1154;11400.96;12409.463999999998;down;0.5
1155;11155.54;12160.498666666665;down;0.08850646228682955
1156;11092.95;12017.106666666668;down;0.0
1157;11446.54;11861.448666666667;down;0.2714547957778803
1158;11685.58;11693.968666666666;down;0.5
1159;11162.62;11528.277333333332;down;0.5
1160;9971.0;11285.874666666667;down;0.42260936861418597
1161;10149.0;11203.385333333335;down;0.5
1162;8998.99;11057.228000000001;down;0.20690902514016948
1163;8838.83;10896.64533333333;down;0.3130036913205649
1164;9225.86;10741.569333333333;down;0.5
1165;8191.0;10435.903333333332;down;0.5
1166;6874.27;10123.596666666666;down;0.0
1167;7737.37;9918.821999999998;down;0.11117231112765141
1168;7588.01;9701.234666666664;down;0.0
1169;8259.76;9491.821333333333;down;0.0
1170;8693.98;9327.717333333334;down;0.5
1171;8560.0;9158.854;down;0.29627403846153844
1172;8067.0;8933.551333333333;down;0.0
1173;8899.0;8747.779333333334;no;0.1942220477484273
1174;8522.99;8571.804;no;0.0
1175;9490.98;8539.802666666666;no;0.0
1176;10018.0;8531.069333333335;no;0.0
1177;10196.0;8610.87;no;0.0
1178;11101.0;8761.681333333334;no;0.45212383966805864
1179;10421.06;8841.361333333332;no;0.0
1180;11173.0;9040.161333333332;up;0.9614737056925295
1181;11233.41;9330.770666666667;up;1.0
1182;10449.4;9511.572666666667;up;1.0
1183;9843.34;9661.927999999998;up;0.6610447165570983
1184;10166.1;9789.017333333333;up;1.0
1185;9689.99;9855.417999999998;no;0.06802466447063875
1186;9590.04;9924.087333333333;no;0.0
1187;10324.7;10074.600666666664;no;0.019490851233096868
1188;10566.3;10185.753999999997;no;0.2136919232273089
1189;10314.9;10305.214666666663;no;0.0
1190;10903.13;10399.357999999998;no;0.0
1191;11029.99;10466.823999999997;up;0.5
1192;11445.0;10550.090666666663;up;0.7925278219395848
1193;11463.27;10574.241999999997;up;1.0
1194;11419.24;10640.78733333333;up;1.0
1195;10723.76;10610.837999999996;no;0.5
1196;9913.03;10522.812666666663;no;0.5
1197;9285.32;10445.20733333333;no;0.5
1198;9230.0;10404.317999999996;no;0.2948814503005768
1199;8791.47;10312.675999999998;no;0.0
1200;9535.04;10302.345999999998;down;0.5
1201;9120.75;10271.059999999998;down;0.48859490498397906
1202;9142.32;10192.234666666664;down;0.5
1203;8196.69;10034.260666666663;down;0.0
1204;8265.05;9897.603999999998;down;0.5
1205;8258.54;9721.298;down;0.5
1206;7860.83;9510.020666666664;down;0.0
1207;8188.24;9292.90333333333;down;0.0
1208;8596.93;9101.813999999997;down;0.0
1209;8904.02;8934.132666666665;down;0.5
1210;8893.79;8812.134666666663;no;0.4375347029428098
1211;8704.67;8731.57733333333;no;0.21090719387891557
1212;8920.79;8707.275333333331;no;0.5
1213;8547.0;8661.741999999998;no;0.5
1214;8453.9;8639.23733333333;no;0.5
1215;8149.66;8546.878666666664;no;0.5
1216;7791.7;8458.275333333331;no;0.41664395815314614
1217;7932.41;8377.614666666665;down;0.5
1218;7088.38;8303.727333333332;down;0.5
1219;6850.0;8209.390666666664;down;0.15847089487402144
1220;6928.62;8120.729333333333;down;0.24055341916067455
1221;6813.52;8050.908666666665;down;0.0
1222;7052.76;7975.209999999997;down;0.20509637850467302
1223;7416.27;7896.4993333333305;down;0.5
1224;6799.95;7756.227999999997;down;0.5
1225;6771.69;7614.754666666662;down;0.2675786020867499
1226;6618.33;7475.66533333333;down;0.0
1227;6904.9;7341.272666666662;down;0.2524680368991733
1228;7027.26;7239.956666666662;down;0.5
1229;6780.1;7128.369999999996;down;0.0
1230;6835.67;7040.770666666663;down;0.0
1231;6940.94;6984.05333333333;down;0.0
1232;7923.78;6983.477999999996;no;0.1297709923664109
1233;7896.92;7037.380666666662;no;0.0
1234;8000.41;7114.074666666663;no;0.0
1235;8354.22;7209.114666666663;no;0.5
1236;8048.15;7291.423333333329;up;0.7788949178990665
1237;7890.87;7347.297333333328;up;0.5
1238;8172.84;7397.735333333328;up;0.5
1239;8271.31;7495.8259999999955;up;0.5
1240;8861.0;7635.113333333327;up;0.7716634799235216
1241;8920.71;7788.605333333327;up;0.9164277979489097
1242;8789.96;7914.275999999995;up;0.5
1243;8946.95;8042.255333333329;up;0.5523364963410435
1244;9648.0;8233.448666666663;up;1.0
1245;8864.99;8368.736666666658;up;0.5
1246;9274.48;8524.305999999993;up;0.9166469977341378
1247;8921.43;8590.815999999993;up;0.5
1248;9345.11;8687.361999999996;up;0.839019891977344
1249;9393.99;8780.267333333328;up;1.0
1250;9242.17;8839.463999999996;up;1.0
1251;9066.9;8907.380666666662;up;0.5
1252;9222.0;8996.122666666663;up;0.5
1253;9732.43;9100.095333333331;up;0.6415042222397613
1254;9696.57;9195.112666666662;up;0.6828126564533867
1255;9823.28;9259.264666666662;up;1.0
1256;9623.54;9306.119999999997;up;1.0
1257;9359.52;9344.090666666663;up;1.0
1258;9167.69;9358.806666666664;no;0.25513043478260994
1259;9308.49;9336.172666666662;no;0.5
1260;9020.99;9346.572666666663;no;0.5
1261;8411.42;9289.03533333333;no;0.0
1262;8481.6;9259.71333333333;no;0.0
1263;8696.58;9216.477999999996;no;0.5
1264;8674.36;9168.502666666662;down;0.5
1265;8474.99;9117.357333333326;down;0.5
1266;8346.59;9069.336666666659;down;0.5
1267;8067.03;8992.33866666666;down;0.0
1268;8248.87;8893.434666666659;down;0.030753968253968506
1269;8231.2;8795.743333333327;down;0.0
1270;8518.48;8708.756666666659;down;0.5
1271;8391.76;8626.637999999995;down;0.5
1272;7984.08;8534.941999999994;down;0.5
1273;7502.89;8423.955333333326;down;0.13703543647363908
1274;7586.88;8309.181333333327;down;0.5
1275;7471.18;8205.860666666658;down;0.5
1276;7335.99;8134.165333333326;down;0.4757333219805004
1277;7347.39;8058.5513333333265;down;0.32902367278330363
1278;7112.5;7952.945999999994;down;0.0
1279;7469.45;7872.618666666659;down;0.40205920205920254
1280;7375.73;7799.334666666659;down;0.0
1281;7492.28;7742.380666666659;down;0.0
1282;7511.6;7705.3519999999935;down;0.0
1283;7642.0;7664.893999999994;down;0.3568543707348774
1284;7703.67;7629.7253333333265;no;0.5
1285;7488.26;7561.0439999999935;no;0.0
1286;7617.98;7509.458666666659;no;0.0
